"국적(지역)별","성별","체류자격별","항목","단위","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년",
"포르투갈","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"포르투갈","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"포르투갈","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"포르투갈","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"포르투갈","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"포르투갈","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"포르투갈","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"포르투갈","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","1","3","4","3","4","8","10","14","19",
"포르투갈","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"포르투갈","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"그리스","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"그리스","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"그리스","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","3","3","","","","","","","","",
"그리스","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","3","3","3","3","3","3","3","3","3","3",
"그리스","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","6","7","","","","","","","","",
"그리스","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","6","7","8","10","11","12","14","15","16","15",
"그리스","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"그리스","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","1","0","0","0","1","1",
"그리스","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"그리스","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"그리스","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"그리스","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"그리스","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"그리스","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","1","4","3","4","4","7","8","10","16",
"그리스","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","1","1","1","1","1","1","1",
"그리스","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"체코","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"체코","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"체코","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"체코","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","1","1","2","2","1","1","1",
"체코","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","3","5","","","","","","","","",
"체코","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","3","5","6","8","6","7","12","10","12","12",
"체코","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"체코","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"체코","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"체코","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"체코","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"체코","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","1","1","1","1","1",
"체코","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","1","4","","","","","","","","",
"체코","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","4","5","5","7","10","12","12","16","16",
"체코","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"체코","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"리투아니아","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"리투아니아","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"리투아니아","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"리투아니아","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"리투아니아","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"리투아니아","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","1","4","4","5","4",
"리투아니아","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"리투아니아","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"리투아니아","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"리투아니아","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"리투아니아","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"리투아니아","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","1","1","1","1","1","1",
"리투아니아","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"리투아니아","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","1","2","6","7","8","10","12","14","15",
"리투아니아","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"리투아니아","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"라트비아","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"라트비아","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"라트비아","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"라트비아","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"라트비아","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"라트비아","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","2","1","2","2","3","5","4",
"라트비아","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"라트비아","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"라트비아","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"라트비아","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"라트비아","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","1","2","","","","","","","","",
"라트비아","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","1","2","2","2","2","2","2","2","2","2",
"라트비아","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","1","2","","","","","","","","",
"라트비아","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","2","3","4","5","7","8","11","11","13",
"라트비아","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"라트비아","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"아제르바이잔","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"아제르바이잔","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"아제르바이잔","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"아제르바이잔","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"아제르바이잔","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","2","0","","","","","","","","",
"아제르바이잔","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","2","0","0","1","1","2","3","3","4","4",
"아제르바이잔","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"아제르바이잔","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"아제르바이잔","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"아제르바이잔","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"아제르바이잔","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"아제르바이잔","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","1","1","1","2","2",
"아제르바이잔","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","2","2","","","","","","","","",
"아제르바이잔","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","2","2","2","3","3","2","3","5","10","15",
"아제르바이잔","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"아제르바이잔","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"슬로베니아","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"슬로베니아","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"슬로베니아","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","1","","","","","","","","",
"슬로베니아","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","1","1","1","1","1","1","1","1","1",
"슬로베니아","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","3","4","","","","","","","","",
"슬로베니아","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","3","4","4","4","5","5","5","7","7","7",
"슬로베니아","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"슬로베니아","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"슬로베니아","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"슬로베니아","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"슬로베니아","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"슬로베니아","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"슬로베니아","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","1","","","","","","","","",
"슬로베니아","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","1","2","3","4","5","6","6","8","7",
"슬로베니아","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
